,GS,IP,H,R,ER,BB,SO,HR,HBP,AB,2B,3B,IBB,GDP,SF,SB,CS,PO,BF,Date,Team,Home_Away
0,6.0,48.0,54.0,26.0,25.0,16.0,68.0,4.0,3.0,210.0,13.0,2.0,1.0,2.0,2.0,5.0,0.0,0.0,231.0,2023-06-09,BAL,0
0,6.0,51.2,49.0,23.0,21.0,17.0,47.0,2.0,4.0,205.0,15.0,3.0,2.0,4.0,1.0,5.0,1.0,1.0,227.0,2023-06-09,SFN,0
0,6.0,46.800000000000004,51.0,33.0,31.0,36.0,41.0,2.0,3.0,193.0,16.0,2.0,0.0,5.0,5.0,7.0,1.0,1.0,237.0,2023-06-09,OAK,0
0,7.0,62.3,52.0,27.0,27.0,22.0,66.0,8.0,0.0,231.0,9.0,2.0,1.0,5.0,2.0,12.0,1.0,0.0,256.0,2023-06-09,MIL,0
0,6.0,51.7,42.0,16.0,16.0,13.0,64.0,2.0,2.0,194.0,9.0,1.0,1.0,7.0,1.0,6.0,1.0,0.0,211.0,2023-06-09,MIA,0
0,6.0,46.3,77.0,48.0,43.0,23.0,47.0,12.0,1.0,224.0,18.0,0.0,1.0,7.0,1.0,9.0,1.0,2.0,249.0,2023-06-09,NYN,0
0,7.0,57.1,59.0,36.0,36.0,26.0,52.0,13.0,5.0,239.0,9.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,272.0,2023-06-10,CIN,1
0,6.0,51.2,38.0,14.0,14.0,16.0,47.0,10.0,5.0,193.0,5.0,0.0,0.0,6.0,0.0,6.0,1.0,1.0,214.0,2023-06-10,NYA,1
0,5.0,40.800000000000004,45.0,21.0,20.0,13.0,40.0,7.0,1.0,173.0,8.0,0.0,1.0,5.0,1.0,4.0,0.0,0.0,189.0,2023-06-10,ARI,1
0,7.0,56.900000000000006,43.0,24.0,20.0,29.0,53.0,6.0,2.0,216.0,11.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,249.0,2023-06-10,CHN,1
0,6.0,50.2,59.0,35.0,35.0,26.0,51.0,8.0,3.0,210.0,15.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,242.0,2023-06-10,COL,1
0,6.0,49.5,40.0,23.0,21.0,14.0,51.0,7.0,4.0,192.0,8.0,1.0,0.0,4.0,1.0,5.0,2.0,0.0,211.0,2023-06-10,TEX,1
0,6.0,48.199999999999996,47.0,34.0,32.0,20.0,53.0,8.0,0.0,189.0,9.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,216.0,2023-06-10,DET,1
0,5.0,38.5,48.0,30.0,28.0,14.0,51.0,6.0,2.0,171.0,14.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,189.0,2023-06-10,SEA,1
0,6.0,50.6,52.0,26.0,24.0,18.0,55.0,5.0,4.0,204.0,8.0,3.0,0.0,5.0,1.0,7.0,0.0,0.0,227.0,2023-06-10,LAN,1
0,6.0,51.900000000000006,41.0,18.0,18.0,23.0,56.0,4.0,4.0,195.0,9.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,222.0,2023-06-10,LAA,1
0,7.0,62.7,57.0,31.0,26.0,32.0,49.0,9.0,3.0,235.0,16.0,0.0,3.0,10.0,3.0,3.0,2.0,1.0,274.0,2023-06-10,HOU,1
0,6.0,51.7,39.0,16.0,16.0,12.0,60.0,3.0,2.0,188.0,8.0,1.0,1.0,7.0,1.0,7.0,2.0,0.0,204.0,2023-06-10,MIA,1
0,6.0,50.9,36.0,18.0,15.0,17.0,50.0,6.0,2.0,193.0,10.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,212.0,2023-06-10,CHA,1
0,6.0,47.6,54.0,24.0,23.0,21.0,42.0,2.0,1.0,204.0,15.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,229.0,2023-06-10,SLN,1
0,6.0,49.8,65.0,37.0,33.0,25.0,43.0,8.0,6.0,217.0,17.0,0.0,1.0,7.0,1.0,5.0,1.0,0.0,250.0,2023-06-10,PIT,1
0,6.0,52.599999999999994,36.0,21.0,17.0,18.0,64.0,6.0,2.0,194.0,7.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,215.0,2023-06-10,PHI,1
0,7.0,56.499999999999986,66.0,34.0,32.0,17.0,54.0,7.0,2.0,238.0,15.0,1.0,0.0,6.0,1.0,2.0,2.0,0.0,258.0,2023-06-10,BOS,1
0,7.0,63.3,48.0,21.0,20.0,16.0,68.0,7.0,1.0,227.0,10.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,247.0,2023-06-10,MIL,1
0,6.0,52.2,47.0,30.0,28.0,22.0,52.0,10.0,1.0,203.0,6.0,1.0,0.0,8.0,2.0,6.0,1.0,0.0,228.0,2023-06-10,ATL,1
0,7.0,59.5,40.0,17.0,16.0,25.0,67.0,7.0,3.0,223.0,10.0,1.0,0.0,4.0,1.0,3.0,1.0,0.0,252.0,2023-06-10,TBA,1
0,6.0,51.2,49.0,27.0,25.0,18.0,50.0,4.0,6.0,206.0,14.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,231.0,2023-06-10,SFN,1
0,6.0,56.9,53.0,26.0,22.0,24.0,56.0,4.0,1.0,225.0,17.0,0.0,0.0,3.0,2.0,14.0,1.0,0.0,254.0,2023-06-10,CLE,1
0,6.0,49.199999999999996,37.0,21.0,20.0,15.0,48.0,5.0,2.0,185.0,7.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,204.0,2023-06-10,MIN,1
0,6.0,46.2,52.0,30.0,29.0,12.0,47.0,6.0,0.0,197.0,11.0,1.0,0.0,3.0,0.0,5.0,1.0,1.0,209.0,2023-06-10,KCR,1
0,6.0,49.00000000000001,52.0,23.0,22.0,15.0,65.0,4.0,3.0,209.0,11.0,2.0,1.0,2.0,2.0,5.0,1.0,0.0,229.0,2023-06-10,BAL,1
0,6.0,48.800000000000004,43.0,22.0,20.0,32.0,45.0,3.0,1.0,192.0,9.0,2.0,0.0,5.0,3.0,7.0,2.0,2.0,228.0,2023-06-10,OAK,1
0,6.0,47.7,70.0,47.0,41.0,22.0,47.0,12.0,1.0,220.0,15.0,0.0,1.0,7.0,1.0,6.0,1.0,1.0,244.0,2023-06-10,NYN,1
0,6.0,51.89999999999999,42.0,22.0,21.0,20.0,56.0,7.0,3.0,193.0,6.0,0.0,0.0,6.0,0.0,1.0,3.0,1.0,216.0,2023-06-10,SDN,1
0,7.0,60.50000000000001,60.0,32.0,31.0,7.0,74.0,15.0,2.0,246.0,8.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,256.0,2023-06-10,TOR,1
0,5.0,40.900000000000006,55.0,36.0,33.0,23.0,34.0,9.0,3.0,175.0,8.0,0.0,0.0,3.0,4.0,10.0,2.0,2.0,205.0,2023-06-10,WSN,1
0,6.0,45.9,58.0,41.0,40.0,17.0,36.0,8.0,0.0,198.0,15.0,1.0,0.0,3.0,2.0,5.0,1.0,1.0,217.0,2023-06-11,KCR,0
0,7.0,59.80000000000001,63.0,34.0,33.0,12.0,74.0,12.0,3.0,247.0,11.0,0.0,0.0,7.0,1.0,6.0,1.0,1.0,263.0,2023-06-11,TOR,0
0,6.0,51.0,40.0,16.0,16.0,14.0,64.0,4.0,2.0,190.0,11.0,1.0,2.0,6.0,1.0,6.0,2.0,0.0,208.0,2023-06-11,MIA,0
0,6.0,48.599999999999994,54.0,26.0,25.0,23.0,42.0,3.0,1.0,207.0,15.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,234.0,2023-06-11,SLN,0
0,7.0,55.2,53.0,36.0,33.0,30.0,50.0,10.0,3.0,221.0,13.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,257.0,2023-06-11,CHN,0
0,6.0,51.099999999999994,39.0,20.0,20.0,17.0,61.0,8.0,3.0,191.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,212.0,2023-06-11,SDN,0
0,7.0,61.7,62.0,34.0,29.0,34.0,51.0,10.0,3.0,235.0,18.0,0.0,3.0,10.0,3.0,4.0,4.0,2.0,276.0,2023-06-11,HOU,0
0,6.0,49.1,41.0,21.0,20.0,35.0,47.0,3.0,3.0,193.0,6.0,1.0,0.0,5.0,2.0,8.0,3.0,2.0,233.0,2023-06-11,OAK,0
0,6.0,50.5,63.0,37.0,33.0,24.0,44.0,8.0,7.0,215.0,17.0,0.0,1.0,7.0,1.0,7.0,1.0,0.0,248.0,2023-06-11,PIT,0
0,6.0,48.4,47.0,35.0,33.0,22.0,46.0,8.0,0.0,191.0,11.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,220.0,2023-06-11,DET,0
0,7.0,56.400000000000006,59.0,34.0,34.0,26.0,54.0,11.0,6.0,239.0,11.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,273.0,2023-06-11,CIN,0
0,7.0,57.5,62.0,30.0,28.0,15.0,50.0,7.0,2.0,238.0,14.0,1.0,0.0,5.0,0.0,1.0,3.0,1.0,255.0,2023-06-11,BOS,0
0,6.0,48.5,44.0,27.0,25.0,16.0,47.0,8.0,3.0,191.0,9.0,0.0,0.0,5.0,1.0,6.0,3.0,0.0,211.0,2023-06-11,TEX,0
0,7.0,60.2,39.0,18.0,17.0,22.0,64.0,8.0,3.0,223.0,10.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,248.0,2023-06-11,TBA,0
0,6.0,52.599999999999994,31.0,21.0,17.0,21.0,66.0,7.0,2.0,192.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,215.0,2023-06-11,PHI,0
0,7.0,61.9,48.0,28.0,27.0,21.0,74.0,9.0,3.0,227.0,10.0,1.0,1.0,3.0,1.0,6.0,2.0,1.0,255.0,2023-06-11,MIL,0
0,6.0,52.2,41.0,16.0,15.0,15.0,43.0,10.0,5.0,197.0,5.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,218.0,2023-06-11,NYA,0
0,6.0,51.2,46.0,22.0,20.0,18.0,48.0,3.0,5.0,207.0,13.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,230.0,2023-06-11,SFN,0
0,6.0,48.9,60.0,29.0,28.0,18.0,55.0,5.0,4.0,206.0,8.0,4.0,1.0,6.0,1.0,8.0,0.0,0.0,229.0,2023-06-11,LAN,0
0,6.0,52.599999999999994,45.0,21.0,20.0,23.0,59.0,5.0,5.0,197.0,9.0,0.0,0.0,5.0,1.0,2.0,2.0,2.0,226.0,2023-06-11,LAA,0
0,6.0,50.5,62.0,37.0,35.0,31.0,55.0,8.0,3.0,215.0,15.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,253.0,2023-06-11,COL,0
0,6.0,49.0,55.0,23.0,22.0,12.0,64.0,4.0,3.0,213.0,12.0,3.0,1.0,1.0,2.0,5.0,2.0,0.0,230.0,2023-06-11,BAL,0
0,6.0,56.9,52.0,25.0,21.0,23.0,53.0,3.0,1.0,225.0,17.0,0.0,0.0,3.0,2.0,12.0,2.0,0.0,253.0,2023-06-11,CLE,0
0,6.0,46.7,71.0,43.0,38.0,20.0,43.0,11.0,1.0,216.0,15.0,0.0,1.0,8.0,1.0,4.0,1.0,0.0,238.0,2023-06-11,NYN,0
0,6.0,52.9,48.0,31.0,29.0,17.0,48.0,10.0,1.0,204.0,5.0,1.0,0.0,7.0,2.0,4.0,1.0,0.0,224.0,2023-06-11,ATL,0
0,5.0,38.5,46.0,27.0,24.0,12.0,51.0,7.0,3.0,169.0,11.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,187.0,2023-06-11,SEA,0
0,5.0,40.1,42.0,18.0,18.0,13.0,39.0,6.0,1.0,170.0,10.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,187.0,2023-06-11,ARI,0
0,6.0,50.2,42.0,22.0,18.0,18.0,47.0,9.0,2.0,199.0,11.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,220.0,2023-06-11,CHA,0
0,5.0,41.6,50.0,27.0,24.0,17.0,32.0,5.0,2.0,172.0,8.0,0.0,0.0,2.0,3.0,9.0,2.0,2.0,194.0,2023-06-11,WSN,0
0,6.0,48.2,46.0,26.0,25.0,15.0,50.0,7.0,2.0,193.0,6.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,213.0,2023-06-11,MIN,0
0,6.0,52.2,41.0,16.0,15.0,15.0,43.0,10.0,5.0,197.0,5.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,218.0,2023-06-11,NYA,0
0,7.0,59.5,56.0,25.0,23.0,20.0,54.0,5.0,6.0,242.0,13.0,2.0,2.0,5.0,0.0,4.0,2.0,1.0,268.0,2023-06-12,SFN,1
0,6.0,49.7,44.0,32.0,29.0,19.0,43.0,7.0,1.0,194.0,11.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,222.0,2023-06-12,DET,1
0,6.0,48.9,60.0,29.0,28.0,18.0,55.0,5.0,4.0,206.0,8.0,4.0,1.0,6.0,1.0,8.0,0.0,0.0,229.0,2023-06-11,LAN,0
0,7.0,64.6,57.0,27.0,25.0,29.0,73.0,6.0,5.0,246.0,12.0,0.0,1.0,5.0,1.0,4.0,2.0,2.0,281.0,2023-06-12,LAA,1
0,7.0,59.8,71.0,40.0,37.0,34.0,61.0,9.0,3.0,250.0,17.0,3.0,0.0,5.0,3.0,2.0,1.0,1.0,291.0,2023-06-12,COL,1
0,6.0,49.0,55.0,23.0,22.0,12.0,64.0,4.0,3.0,213.0,12.0,3.0,1.0,1.0,2.0,5.0,2.0,0.0,230.0,2023-06-11,BAL,0
0,7.0,58.5,39.0,21.0,20.0,20.0,63.0,7.0,3.0,221.0,10.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,244.0,2023-06-12,TBA,1
0,6.0,56.9,52.0,25.0,21.0,23.0,53.0,3.0,1.0,225.0,17.0,0.0,0.0,3.0,2.0,12.0,2.0,0.0,253.0,2023-06-11,CLE,0
0,6.0,46.7,71.0,43.0,38.0,20.0,43.0,11.0,1.0,216.0,15.0,0.0,1.0,8.0,1.0,4.0,1.0,0.0,238.0,2023-06-11,NYN,0
0,6.0,53.400000000000006,50.0,30.0,25.0,33.0,46.0,8.0,1.0,198.0,16.0,0.0,3.0,8.0,3.0,3.0,4.0,2.0,236.0,2023-06-11,HOU,0
0,7.0,61.3,63.0,37.0,34.0,20.0,61.0,12.0,1.0,247.0,8.0,1.0,0.0,7.0,2.0,4.0,1.0,0.0,271.0,2023-06-12,ATL,1
0,5.0,42.1,35.0,20.0,20.0,14.0,49.0,8.0,2.0,160.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,177.0,2023-06-11,SDN,0
0,7.0,56.00000000000001,64.0,38.0,38.0,28.0,54.0,12.0,6.0,246.0,11.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,283.0,2023-06-12,CIN,1
0,6.0,47.9,57.0,37.0,36.0,19.0,41.0,8.0,0.0,198.0,16.0,0.0,0.0,3.0,3.0,6.0,1.0,1.0,221.0,2023-06-12,KCR,1
0,5.0,42.2,55.0,33.0,30.0,20.0,37.0,8.0,4.0,183.0,14.0,0.0,1.0,7.0,0.0,6.0,0.0,0.0,207.0,2023-06-11,PIT,0
0,6.0,50.199999999999996,40.0,27.0,26.0,20.0,60.0,7.0,4.0,196.0,8.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,222.0,2023-06-12,PHI,1
0,6.0,50.1,48.0,33.0,30.0,21.0,48.0,11.0,3.0,205.0,11.0,0.0,0.0,6.0,1.0,6.0,2.0,0.0,230.0,2023-06-12,TEX,1
0,6.0,47.2,44.0,31.0,28.0,27.0,46.0,9.0,3.0,189.0,10.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,221.0,2023-06-11,CHN,0
0,6.0,52.2,44.0,23.0,22.0,11.0,64.0,8.0,2.0,201.0,9.0,0.0,0.0,7.0,1.0,6.0,1.0,1.0,215.0,2023-06-11,TOR,0
0,6.0,47.5,47.0,28.0,25.0,15.0,58.0,8.0,3.0,197.0,11.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,218.0,2023-06-12,SEA,1
0,6.0,48.400000000000006,55.0,26.0,26.0,18.0,48.0,7.0,2.0,209.0,14.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,232.0,2023-06-12,ARI,1
0,6.0,50.2,42.0,22.0,18.0,18.0,47.0,9.0,2.0,199.0,11.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,220.0,2023-06-11,CHA,0
0,6.0,51.400000000000006,41.0,18.0,17.0,14.0,59.0,6.0,3.0,190.0,12.0,0.0,2.0,6.0,0.0,3.0,2.0,1.0,208.0,2023-06-12,MIA,1
0,5.0,41.6,50.0,27.0,24.0,17.0,32.0,5.0,2.0,172.0,8.0,0.0,0.0,2.0,3.0,9.0,2.0,2.0,194.0,2023-06-11,WSN,0
0,7.0,57.800000000000004,60.0,30.0,25.0,16.0,53.0,7.0,2.0,239.0,14.0,1.0,1.0,6.0,0.0,1.0,3.0,1.0,257.0,2023-06-12,BOS,1
0,6.0,51.5,42.0,19.0,18.0,28.0,46.0,4.0,3.0,200.0,6.0,1.0,0.0,5.0,0.0,7.0,3.0,2.0,231.0,2023-06-12,OAK,1
0,6.0,50.2,55.0,26.0,25.0,23.0,40.0,3.0,2.0,209.0,16.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,237.0,2023-06-12,SLN,1
0,6.0,54.6,42.0,26.0,25.0,20.0,66.0,7.0,3.0,200.0,9.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,227.0,2023-06-11,MIL,0
0,6.0,48.2,46.0,26.0,25.0,15.0,50.0,7.0,2.0,193.0,6.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,213.0,2023-06-11,MIN,0
0,6.0,54.400000000000006,51.0,26.0,22.0,31.0,46.0,5.0,1.0,200.0,16.0,0.0,3.0,11.0,3.0,3.0,4.0,1.0,236.0,2023-06-13,HOU,0
0,7.0,56.800000000000004,41.0,23.0,22.0,21.0,58.0,7.0,4.0,218.0,9.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,245.0,2023-06-13,TBA,0
0,7.0,52.10000000000001,74.0,42.0,38.0,23.0,53.0,8.0,1.0,237.0,19.0,3.0,0.0,5.0,3.0,9.0,0.0,0.0,265.0,2023-06-13,ARI,0
0,6.0,49.099999999999994,49.0,21.0,21.0,13.0,59.0,5.0,3.0,199.0,8.0,4.0,1.0,4.0,2.0,9.0,0.0,0.0,217.0,2023-06-13,LAN,0
0,6.0,52.3,59.0,33.0,30.0,17.0,51.0,10.0,1.0,217.0,8.0,1.0,0.0,5.0,2.0,4.0,1.0,0.0,238.0,2023-06-12,ATL,1
0,7.0,63.9,58.0,26.0,24.0,26.0,69.0,8.0,6.0,249.0,12.0,0.0,1.0,5.0,1.0,4.0,2.0,2.0,282.0,2023-06-13,LAA,0
0,6.0,51.2,57.0,33.0,32.0,12.0,59.0,11.0,2.0,213.0,13.0,0.0,0.0,6.0,1.0,4.0,1.0,1.0,228.0,2023-06-13,TOR,0
0,7.0,60.2,54.0,24.0,22.0,22.0,56.0,5.0,7.0,239.0,12.0,0.0,2.0,5.0,0.0,3.0,2.0,1.0,268.0,2023-06-13,SFN,0
0,7.0,58.800000000000004,62.0,33.0,27.0,18.0,51.0,7.0,4.0,242.0,14.0,3.0,1.0,8.0,1.0,1.0,3.0,1.0,265.0,2023-06-13,BOS,0
0,6.0,57.3,50.0,26.0,22.0,22.0,54.0,5.0,1.0,219.0,14.0,0.0,0.0,2.0,2.0,13.0,2.0,0.0,246.0,2023-06-13,CLE,0
0,7.0,53.5,53.0,31.0,26.0,14.0,68.0,9.0,4.0,223.0,9.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,243.0,2023-06-13,SEA,0
0,6.0,51.9,46.0,30.0,29.0,22.0,61.0,8.0,4.0,197.0,10.0,1.0,0.0,2.0,1.0,7.0,1.0,1.0,227.0,2023-06-13,MIL,0
0,6.0,50.400000000000006,44.0,26.0,25.0,20.0,55.0,9.0,3.0,192.0,11.0,1.0,2.0,4.0,0.0,6.0,2.0,1.0,216.0,2023-06-13,MIA,0
0,5.0,42.1,36.0,19.0,19.0,13.0,47.0,7.0,2.0,161.0,4.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,178.0,2023-06-13,SDN,0
0,5.0,40.5,54.0,33.0,30.0,19.0,39.0,6.0,4.0,179.0,10.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,202.0,2023-06-13,PIT,0
0,5.0,41.3,47.0,23.0,22.0,16.0,36.0,8.0,0.0,169.0,9.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,186.0,2023-06-13,WSN,0
0,6.0,49.6,55.0,36.0,35.0,21.0,38.0,7.0,0.0,196.0,16.0,0.0,0.0,4.0,3.0,9.0,1.0,1.0,221.0,2023-06-13,KCR,0
0,7.0,56.7,64.0,34.0,33.0,25.0,49.0,11.0,7.0,244.0,12.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,279.0,2023-06-13,CIN,0
0,6.0,49.2,49.0,24.0,23.0,12.0,57.0,6.0,2.0,201.0,7.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,217.0,2023-06-13,MIN,0
0,6.0,51.5,41.0,18.0,18.0,25.0,46.0,4.0,3.0,197.0,7.0,1.0,0.0,4.0,0.0,6.0,4.0,2.0,226.0,2023-06-13,OAK,0
0,6.0,50.50000000000001,60.0,31.0,31.0,27.0,44.0,3.0,3.0,215.0,17.0,1.0,0.0,2.0,4.0,2.0,2.0,0.0,250.0,2023-06-13,SLN,0
0,6.0,50.8,49.0,36.0,33.0,23.0,50.0,10.0,2.0,204.0,13.0,0.0,1.0,5.0,2.0,6.0,2.0,0.0,232.0,2023-06-13,TEX,0
0,7.0,59.4,66.0,36.0,32.0,28.0,53.0,11.0,3.0,248.0,10.0,2.0,1.0,5.0,3.0,4.0,1.0,1.0,283.0,2023-06-13,COL,0
0,6.0,48.8,62.0,25.0,25.0,8.0,56.0,5.0,2.0,217.0,13.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,229.0,2023-06-13,BAL,0
0,6.0,48.9,46.0,27.0,26.0,24.0,44.0,9.0,2.0,192.0,10.0,0.0,0.0,4.0,2.0,5.0,1.0,0.0,220.0,2023-06-13,CHN,0
0,6.0,46.300000000000004,72.0,44.0,39.0,17.0,46.0,12.0,2.0,221.0,14.0,0.0,0.0,6.0,2.0,4.0,1.0,0.0,242.0,2023-06-13,NYN,0
0,6.0,49.2,47.0,25.0,20.0,16.0,47.0,10.0,2.0,200.0,11.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,220.0,2023-06-13,CHA,0
0,6.0,50.800000000000004,43.0,19.0,17.0,19.0,46.0,9.0,6.0,203.0,6.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,229.0,2023-06-13,NYA,0
0,6.0,50.199999999999996,45.0,30.0,29.0,18.0,54.0,8.0,4.0,200.0,11.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0,224.0,2023-06-13,PHI,0
0,5.0,41.7,41.0,31.0,28.0,19.0,34.0,6.0,1.0,167.0,11.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,195.0,2023-06-12,DET,1
0,6.0,55.400000000000006,53.0,27.0,20.0,25.0,48.0,3.0,1.0,210.0,18.0,1.0,3.0,9.0,3.0,2.0,3.0,1.0,240.0,2023-06-14,HOU,1
0,7.0,56.800000000000004,45.0,25.0,24.0,21.0,60.0,8.0,1.0,220.0,10.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,244.0,2023-06-14,TBA,1
0,6.0,49.8,55.0,18.0,18.0,10.0,48.0,3.0,1.0,210.0,11.0,2.0,0.0,3.0,1.0,4.0,3.0,0.0,222.0,2023-06-14,BAL,1
0,7.0,61.89999999999999,54.0,25.0,23.0,21.0,66.0,5.0,7.0,243.0,9.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,271.0,2023-06-14,SFN,1
0,6.0,50.6,50.0,27.0,25.0,20.0,42.0,10.0,1.0,198.0,10.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,222.0,2023-06-14,CHN,1
0,7.0,57.699999999999996,68.0,37.0,33.0,28.0,53.0,11.0,1.0,246.0,13.0,3.0,1.0,4.0,4.0,5.0,2.0,2.0,279.0,2023-06-14,COL,1
0,7.0,56.00000000000001,71.0,32.0,31.0,25.0,48.0,8.0,9.0,250.0,11.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,287.0,2023-06-14,CIN,1
0,7.0,60.50000000000001,58.0,31.0,26.0,19.0,51.0,7.0,4.0,239.0,13.0,3.0,1.0,8.0,2.0,2.0,3.0,1.0,264.0,2023-06-14,BOS,1
0,6.0,50.5,58.0,32.0,31.0,13.0,59.0,10.0,3.0,214.0,12.0,0.0,0.0,6.0,1.0,4.0,2.0,1.0,231.0,2023-06-14,TOR,1
0,6.0,49.0,64.0,40.0,35.0,20.0,45.0,10.0,3.0,218.0,15.0,0.0,1.0,7.0,2.0,4.0,1.0,0.0,243.0,2023-06-14,NYN,1
0,7.0,56.800000000000004,54.0,29.0,24.0,22.0,56.0,10.0,3.0,234.0,12.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,261.0,2023-06-14,CHA,1
0,7.0,61.3,74.0,40.0,37.0,17.0,62.0,14.0,1.0,261.0,9.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,281.0,2023-06-14,ATL,1
0,6.0,55.599999999999994,54.0,29.0,26.0,23.0,54.0,9.0,1.0,219.0,16.0,0.0,0.0,2.0,2.0,14.0,2.0,0.0,247.0,2023-06-14,CLE,1
0,7.0,59.2,51.0,23.0,20.0,20.0,58.0,9.0,7.0,238.0,9.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,266.0,2023-06-14,NYA,1
0,6.0,50.2,49.0,24.0,23.0,12.0,61.0,6.0,2.0,204.0,8.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0,220.0,2023-06-14,MIN,1
0,7.0,62.9,64.0,30.0,27.0,25.0,70.0,11.0,6.0,254.0,13.0,0.0,1.0,4.0,1.0,5.0,2.0,2.0,286.0,2023-06-14,LAA,1
0,7.0,59.5,53.0,33.0,32.0,23.0,64.0,9.0,4.0,237.0,14.0,3.0,0.0,5.0,2.0,3.0,0.0,1.0,266.0,2023-06-14,PHI,1
0,7.0,59.0,62.0,47.0,43.0,27.0,47.0,11.0,1.0,237.0,13.0,1.0,0.0,7.0,5.0,5.0,1.0,0.0,274.0,2023-06-14,DET,1
0,6.0,48.699999999999996,49.0,21.0,21.0,16.0,57.0,5.0,3.0,204.0,10.0,2.0,1.0,4.0,1.0,6.0,1.0,0.0,224.0,2023-06-14,LAN,1
0,6.0,50.9,46.0,32.0,31.0,28.0,59.0,8.0,4.0,193.0,12.0,2.0,0.0,3.0,1.0,7.0,1.0,1.0,229.0,2023-06-14,MIL,1
0,5.0,38.800000000000004,50.0,34.0,31.0,18.0,44.0,5.0,4.0,175.0,8.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,197.0,2023-06-14,PIT,1
0,7.0,54.50000000000001,42.0,25.0,20.0,20.0,71.0,9.0,4.0,214.0,8.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,240.0,2023-06-14,SEA,1
0,7.0,53.8,72.0,44.0,39.0,26.0,54.0,9.0,1.0,238.0,20.0,4.0,0.0,4.0,4.0,11.0,0.0,0.0,270.0,2023-06-14,ARI,1
0,6.0,50.6,54.0,37.0,36.0,22.0,43.0,10.0,0.0,198.0,16.0,0.0,0.0,3.0,3.0,10.0,1.0,1.0,224.0,2023-06-14,KCR,1
0,6.0,50.400000000000006,45.0,26.0,24.0,18.0,54.0,9.0,2.0,197.0,12.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,219.0,2023-06-14,MIA,1
