,Date,Tm,Home_Away,Opp,W/L
120,"Aug 21, 2022",CHN,Home,MIL,0
121,"Aug 22, 2022",CHN,Home,SLN,0
122,"Aug 23, 2022",CHN,Home,SLN,1
123,"Aug 23, 2022",CHN,Home,SLN,0
124,"Aug 24, 2022",CHN,Home,SLN,1
125,"Aug 25, 2022",CHN,Home,SLN,0
126,"Aug 26, 2022",CHN,@,MIL,1
127,"Aug 27, 2022",CHN,@,MIL,0
128,"Aug 28, 2022",CHN,@,MIL,0
129,"Aug 29, 2022",CHN,@,TOR,0
130,"Aug 30, 2022",CHN,@,TOR,0
131,"Aug 31, 2022",CHN,@,TOR,1
132,"Sep 2, 2022",CHN,@,SLN,0
133,"Sep 3, 2022",CHN,@,SLN,0
134,"Sep 4, 2022",CHN,@,SLN,0
135,"Sep 6, 2022",CHN,Home,CIN,1
136,"Sep 7, 2022",CHN,Home,CIN,0
137,"Sep 8, 2022",CHN,Home,CIN,0
138,"Sep 9, 2022",CHN,Home,SFN,1
139,"Sep 10, 2022",CHN,Home,SFN,0
140,"Sep 11, 2022",CHN,Home,SFN,0
141,"Sep 12, 2022",CHN,@,NYN,1
142,"Sep 13, 2022",CHN,@,NYN,1
143,"Sep 14, 2022",CHN,@,NYN,1
144,"Sep 16, 2022",CHN,Home,COL,1
145,"Sep 17, 2022",CHN,Home,COL,0
146,"Sep 18, 2022",CHN,Home,COL,0
147,"Sep 19, 2022",CHN,@,MIA,0
148,"Sep 20, 2022",CHN,@,MIA,1
149,"Sep 21, 2022",CHN,@,MIA,1
150,"Sep 22, 2022",CHN,@,PIT,1
151,"Sep 23, 2022",CHN,@,PIT,1
152,"Sep 24, 2022",CHN,@,PIT,0
153,"Sep 25, 2022",CHN,@,PIT,1
154,"Sep 27, 2022",CHN,Home,PHI,1
155,"Sep 28, 2022",CHN,Home,PHI,1
156,"Sep 29, 2022",CHN,Home,PHI,1
157,"Sep 30, 2022",CHN,Home,CIN,1
158,"Oct 1, 2022",CHN,Home,CIN,1
159,"Oct 2, 2022",CHN,Home,CIN,1
160,"Oct 3, 2022",CHN,@,CIN,0
161,"Oct 4, 2022",CHN,@,CIN,0
162,"Oct 5, 2022",CHN,@,CIN,1
1,"Apr 8, 2022",CHA,@,DET,0
2,"Apr 9, 2022",CHA,@,DET,1
3,"Apr 10, 2022",CHA,@,DET,1
4,"Apr 12, 2022",CHA,Home,SEA,1
5,"Apr 13, 2022",CHA,Home,SEA,1
6,"Apr 14, 2022",CHA,Home,SEA,0
7,"Apr 15, 2022",CHA,Home,TBA,1
8,"Apr 16, 2022",CHA,Home,TBA,1
9,"Apr 17, 2022",CHA,Home,TBA,0
10,"Apr 20, 2022",CHA,@,CLE,0
11,"Apr 20, 2022",CHA,@,CLE,0
12,"Apr 21, 2022",CHA,@,CLE,0
13,"Apr 22, 2022",CHA,@,MIN,0
14,"Apr 23, 2022",CHA,@,MIN,0
15,"Apr 24, 2022",CHA,@,MIN,0
16,"Apr 26, 2022",CHA,Home,KCR,0
17,"Apr 27, 2022",CHA,Home,KCR,1
18,"Apr 28, 2022",CHA,Home,KCR,0
19,"Apr 29, 2022",CHA,Home,LAA,0
20,"Apr 30, 2022",CHA,Home,LAA,1
21,"May 1, 2022",CHA,Home,LAA,0
22,"May 2, 2022",CHA,Home,LAA,1
23,"May 3, 2022",CHA,@,CHN,1
24,"May 4, 2022",CHA,@,CHN,1
25,"May 6, 2022",CHA,@,BOS,1
26,"May 7, 2022",CHA,@,BOS,1
27,"May 8, 2022",CHA,@,BOS,1
28,"May 9, 2022",CHA,Home,CLE,0
29,"May 10, 2022",CHA,Home,CLE,1
30,"May 12, 2022",CHA,Home,NYA,0
31,"May 13, 2022",CHA,Home,NYA,0
32,"May 14, 2022",CHA,Home,NYA,1
33,"May 15, 2022",CHA,Home,NYA,0
34,"May 16, 2022",CHA,@,KCR,1
35,"May 17, 2022",CHA,@,KCR,1
36,"May 17, 2022",CHA,@,KCR,0
37,"May 18, 2022",CHA,@,KCR,0
38,"May 19, 2022",CHA,@,KCR,1
39,"May 21, 2022",CHA,@,NYA,0
40,"May 22, 2022",CHA,@,NYA,1
41,"May 22, 2022",CHA,@,NYA,1
42,"May 24, 2022",CHA,Home,BOS,0
43,"May 25, 2022",CHA,Home,BOS,1
44,"May 26, 2022",CHA,Home,BOS,0
45,"May 28, 2022",CHA,Home,CHN,0
46,"May 29, 2022",CHA,Home,CHN,1
47,"May 31, 2022",CHA,@,TOR,0
48,"Jun 1, 2022",CHA,@,TOR,0
49,"Jun 2, 2022",CHA,@,TOR,0
50,"Jun 3, 2022",CHA,@,TBA,0
51,"Jun 4, 2022",CHA,@,TBA,1
52,"Jun 5, 2022",CHA,@,TBA,1
53,"Jun 7, 2022",CHA,Home,LAN,1
54,"Jun 8, 2022",CHA,Home,LAN,0
55,"Jun 9, 2022",CHA,Home,LAN,0
56,"Jun 10, 2022",CHA,Home,TEX,1
57,"Jun 11, 2022",CHA,Home,TEX,0
58,"Jun 12, 2022",CHA,Home,TEX,0
59,"Jun 13, 2022",CHA,@,DET,1
60,"Jun 14, 2022",CHA,@,DET,1
61,"Jun 15, 2022",CHA,@,DET,1
62,"Jun 17, 2022",CHA,@,HOU,0
63,"Jun 18, 2022",CHA,@,HOU,1
64,"Jun 19, 2022",CHA,@,HOU,0
65,"Jun 20, 2022",CHA,Home,TOR,1
66,"Jun 21, 2022",CHA,Home,TOR,1
67,"Jun 22, 2022",CHA,Home,TOR,0
68,"Jun 23, 2022",CHA,Home,BAL,0
69,"Jun 24, 2022",CHA,Home,BAL,0
70,"Jun 25, 2022",CHA,Home,BAL,0
71,"Jun 26, 2022",CHA,Home,BAL,1
72,"Jun 27, 2022",CHA,@,LAA,0
73,"Jun 28, 2022",CHA,@,LAA,1
74,"Jun 29, 2022",CHA,@,LAA,0
75,"Jul 1, 2022",CHA,@,SFN,1
76,"Jul 2, 2022",CHA,@,SFN,1
77,"Jul 3, 2022",CHA,@,SFN,1
78,"Jul 4, 2022",CHA,Home,MIN,0
79,"Jul 5, 2022",CHA,Home,MIN,0
80,"Jul 6, 2022",CHA,Home,MIN,1
81,"Jul 7, 2022",CHA,Home,DET,0
82,"Jul 8, 2022",CHA,Home,DET,0
83,"Jul 9, 2022",CHA,Home,DET,1
84,"Jul 10, 2022",CHA,Home,DET,1
85,"Jul 11, 2022",CHA,@,CLE,0
86,"Jul 12, 2022",CHA,@,CLE,0
87,"Jul 12, 2022",CHA,@,CLE,1
88,"Jul 13, 2022",CHA,@,CLE,1
89,"Jul 14, 2022",CHA,@,MIN,1
90,"Jul 15, 2022",CHA,@,MIN,1
91,"Jul 16, 2022",CHA,@,MIN,0
92,"Jul 17, 2022",CHA,@,MIN,1
93,"Jul 22, 2022",CHA,Home,CLE,0
94,"Jul 23, 2022",CHA,Home,CLE,0
95,"Jul 23, 2022",CHA,Home,CLE,1
96,"Jul 24, 2022",CHA,Home,CLE,1
97,"Jul 26, 2022",CHA,@,COL,1
98,"Jul 27, 2022",CHA,@,COL,0
99,"Jul 29, 2022",CHA,Home,OAK,0
100,"Jul 30, 2022",CHA,Home,OAK,1
101,"Jul 31, 2022",CHA,Home,OAK,1
102,"Aug 1, 2022",CHA,Home,KCR,0
103,"Aug 2, 2022",CHA,Home,KCR,1
104,"Aug 3, 2022",CHA,Home,KCR,1
105,"Aug 4, 2022",CHA,@,TEX,0
106,"Aug 5, 2022",CHA,@,TEX,1
107,"Aug 6, 2022",CHA,@,TEX,0
108,"Aug 7, 2022",CHA,@,TEX,1
109,"Aug 9, 2022",CHA,@,KCR,0
110,"Aug 9, 2022",CHA,@,KCR,1
111,"Aug 10, 2022",CHA,@,KCR,0
112,"Aug 11, 2022",CHA,@,KCR,0
113,"Aug 12, 2022",CHA,Home,DET,1
114,"Aug 13, 2022",CHA,Home,DET,1
115,"Aug 14, 2022",CHA,Home,DET,1
116,"Aug 15, 2022",CHA,Home,HOU,1
117,"Aug 16, 2022",CHA,Home,HOU,1
118,"Aug 17, 2022",CHA,Home,HOU,0
119,"Aug 18, 2022",CHA,Home,HOU,0
120,"Aug 19, 2022",CHA,@,CLE,0
121,"Aug 20, 2022",CHA,@,CLE,1
122,"Aug 22, 2022",CHA,@,KCR,0
123,"Aug 23, 2022",CHA,@,BAL,0
124,"Aug 24, 2022",CHA,@,BAL,1
125,"Aug 25, 2022",CHA,@,BAL,0
126,"Aug 26, 2022",CHA,Home,ARI,0
127,"Aug 27, 2022",CHA,Home,ARI,0
128,"Aug 28, 2022",CHA,Home,ARI,0
129,"Aug 30, 2022",CHA,Home,KCR,0
130,"Aug 31, 2022",CHA,Home,KCR,1
131,"Sep 1, 2022",CHA,Home,KCR,1
132,"Sep 2, 2022",CHA,Home,MIN,1
133,"Sep 3, 2022",CHA,Home,MIN,1
134,"Sep 4, 2022",CHA,Home,MIN,0
135,"Sep 5, 2022",CHA,@,SEA,1
136,"Sep 6, 2022",CHA,@,SEA,0
137,"Sep 7, 2022",CHA,@,SEA,1
138,"Sep 8, 2022",CHA,@,OAK,1
139,"Sep 9, 2022",CHA,@,OAK,1
140,"Sep 10, 2022",CHA,@,OAK,1
141,"Sep 11, 2022",CHA,@,OAK,0
142,"Sep 13, 2022",CHA,Home,COL,1
143,"Sep 14, 2022",CHA,Home,COL,0
144,"Sep 15, 2022",CHA,@,CLE,1
145,"Sep 16, 2022",CHA,@,DET,0
146,"Sep 17, 2022",CHA,@,DET,1
147,"Sep 18, 2022",CHA,@,DET,1
148,"Sep 20, 2022",CHA,Home,CLE,0
149,"Sep 21, 2022",CHA,Home,CLE,0
150,"Sep 22, 2022",CHA,Home,CLE,0
151,"Sep 23, 2022",CHA,Home,DET,0
152,"Sep 24, 2022",CHA,Home,DET,0
153,"Sep 25, 2022",CHA,Home,DET,0
154,"Sep 27, 2022",CHA,@,MIN,0
155,"Sep 28, 2022",CHA,@,MIN,0
156,"Sep 29, 2022",CHA,@,MIN,1
157,"Sep 30, 2022",CHA,@,SDN,1
158,"Oct 1, 2022",CHA,@,SDN,0
159,"Oct 2, 2022",CHA,@,SDN,1
160,"Oct 3, 2022",CHA,Home,MIN,1
161,"Oct 4, 2022",CHA,Home,MIN,1
162,"Oct 5, 2022",CHA,Home,MIN,0
1,"Apr 8, 2022",MIA,@,SFN,0
2,"Apr 9, 2022",MIA,@,SFN,1
3,"Apr 10, 2022",MIA,@,SFN,0
4,"Apr 11, 2022",MIA,@,LAA,0
5,"Apr 12, 2022",MIA,@,LAA,0
6,"Apr 14, 2022",MIA,Home,PHI,1
7,"Apr 15, 2022",MIA,Home,PHI,1
8,"Apr 16, 2022",MIA,Home,PHI,0
9,"Apr 17, 2022",MIA,Home,PHI,1
10,"Apr 19, 2022",MIA,Home,SLN,0
11,"Apr 20, 2022",MIA,Home,SLN,0
12,"Apr 21, 2022",MIA,Home,SLN,1
13,"Apr 22, 2022",MIA,@,ATL,0
14,"Apr 23, 2022",MIA,@,ATL,1
15,"Apr 24, 2022",MIA,@,ATL,1
16,"Apr 26, 2022",MIA,@,WSN,1
17,"Apr 27, 2022",MIA,@,WSN,1
18,"Apr 28, 2022",MIA,@,WSN,1
19,"Apr 29, 2022",MIA,Home,SEA,1
20,"Apr 30, 2022",MIA,Home,SEA,1
21,"May 1, 2022",MIA,Home,SEA,0
22,"May 2, 2022",MIA,Home,ARI,0
23,"May 3, 2022",MIA,Home,ARI,0
24,"May 4, 2022",MIA,Home,ARI,0
25,"May 5, 2022",MIA,@,SDN,0
26,"May 6, 2022",MIA,@,SDN,0
27,"May 7, 2022",MIA,@,SDN,1
28,"May 8, 2022",MIA,@,SDN,0
29,"May 9, 2022",MIA,@,ARI,0
30,"May 10, 2022",MIA,@,ARI,0
31,"May 11, 2022",MIA,@,ARI,1
32,"May 13, 2022",MIA,Home,MIL,0
33,"May 14, 2022",MIA,Home,MIL,1
34,"May 15, 2022",MIA,Home,MIL,0
35,"May 16, 2022",MIA,Home,WSN,1
36,"May 17, 2022",MIA,Home,WSN,1
37,"May 18, 2022",MIA,Home,WSN,0
38,"May 20, 2022",MIA,Home,ATL,0
39,"May 21, 2022",MIA,Home,ATL,0
40,"May 22, 2022",MIA,Home,ATL,1
41,"May 24, 2022",MIA,@,TBA,0
42,"May 25, 2022",MIA,@,TBA,0
43,"May 27, 2022",MIA,@,ATL,0
44,"May 28, 2022",MIA,@,ATL,1
45,"May 29, 2022",MIA,@,ATL,0
46,"May 30, 2022",MIA,@,COL,0
47,"Jun 1, 2022",MIA,@,COL,1
48,"Jun 1, 2022",MIA,@,COL,0
49,"Jun 2, 2022",MIA,Home,SFN,1
50,"Jun 3, 2022",MIA,Home,SFN,0
51,"Jun 4, 2022",MIA,Home,SFN,1
52,"Jun 5, 2022",MIA,Home,SFN,0
53,"Jun 7, 2022",MIA,Home,WSN,1
54,"Jun 8, 2022",MIA,Home,WSN,1
55,"Jun 9, 2022",MIA,Home,WSN,1
56,"Jun 10, 2022",MIA,@,HOU,1
57,"Jun 11, 2022",MIA,@,HOU,1
58,"Jun 12, 2022",MIA,@,HOU,0
59,"Jun 13, 2022",MIA,@,PHI,0
60,"Jun 14, 2022",MIA,@,PHI,1
61,"Jun 15, 2022",MIA,@,PHI,0
62,"Jun 17, 2022",MIA,@,NYN,0
63,"Jun 18, 2022",MIA,@,NYN,0
64,"Jun 19, 2022",MIA,@,NYN,1
65,"Jun 20, 2022",MIA,@,NYN,0
66,"Jun 21, 2022",MIA,Home,COL,1
67,"Jun 22, 2022",MIA,Home,COL,1
68,"Jun 23, 2022",MIA,Home,COL,1
69,"Jun 24, 2022",MIA,Home,NYN,0
70,"Jun 25, 2022",MIA,Home,NYN,0
71,"Jun 26, 2022",MIA,Home,NYN,1
72,"Jun 27, 2022",MIA,@,SLN,0
73,"Jun 28, 2022",MIA,@,SLN,0
74,"Jun 29, 2022",MIA,@,SLN,1
75,"Jul 1, 2022",MIA,@,WSN,1
76,"Jul 2, 2022",MIA,@,WSN,1
77,"Jul 3, 2022",MIA,@,WSN,1
78,"Jul 4, 2022",MIA,@,WSN,1
79,"Jul 5, 2022",MIA,Home,LAA,1
80,"Jul 6, 2022",MIA,Home,LAA,0
81,"Jul 7, 2022",MIA,@,NYN,0
82,"Jul 8, 2022",MIA,@,NYN,1
83,"Jul 9, 2022",MIA,@,NYN,0
84,"Jul 10, 2022",MIA,@,NYN,1
85,"Jul 11, 2022",MIA,Home,PIT,0
86,"Jul 12, 2022",MIA,Home,PIT,0
87,"Jul 13, 2022",MIA,Home,PIT,1
88,"Jul 14, 2022",MIA,Home,PIT,1
89,"Jul 15, 2022",MIA,Home,PHI,0
90,"Jul 16, 2022",MIA,Home,PHI,0
91,"Jul 17, 2022",MIA,Home,PHI,0
92,"Jul 21, 2022",MIA,Home,TEX,0
93,"Jul 22, 2022",MIA,@,PIT,1
94,"Jul 23, 2022",MIA,@,PIT,0
95,"Jul 24, 2022",MIA,@,PIT,1
96,"Jul 25, 2022",MIA,@,CIN,0
97,"Jul 26, 2022",MIA,@,CIN,1
98,"Jul 27, 2022",MIA,@,CIN,0
99,"Jul 28, 2022",MIA,@,CIN,1
100,"Jul 29, 2022",MIA,Home,NYN,0
101,"Jul 30, 2022",MIA,Home,NYN,0
102,"Jul 31, 2022",MIA,Home,NYN,0
103,"Aug 1, 2022",MIA,Home,CIN,0
104,"Aug 2, 2022",MIA,Home,CIN,0
105,"Aug 3, 2022",MIA,Home,CIN,1
106,"Aug 5, 2022",MIA,@,CHN,0
107,"Aug 6, 2022",MIA,@,CHN,0
108,"Aug 7, 2022",MIA,@,CHN,1
109,"Aug 9, 2022",MIA,@,PHI,0
110,"Aug 10, 2022",MIA,@,PHI,0
111,"Aug 11, 2022",MIA,@,PHI,1
112,"Aug 12, 2022",MIA,Home,ATL,0
113,"Aug 13, 2022",MIA,Home,ATL,0
114,"Aug 13, 2022",MIA,Home,ATL,0
115,"Aug 14, 2022",MIA,Home,ATL,0
116,"Aug 15, 2022",MIA,Home,SDN,1
117,"Aug 16, 2022",MIA,Home,SDN,1
118,"Aug 17, 2022",MIA,Home,SDN,0
119,"Aug 19, 2022",MIA,@,LAN,0
120,"Aug 20, 2022",MIA,@,LAN,0
121,"Aug 21, 2022",MIA,@,LAN,0
122,"Aug 22, 2022",MIA,@,OAK,1
123,"Aug 23, 2022",MIA,@,OAK,1
124,"Aug 24, 2022",MIA,@,OAK,0
125,"Aug 26, 2022",MIA,Home,LAN,0
126,"Aug 27, 2022",MIA,Home,LAN,1
127,"Aug 28, 2022",MIA,Home,LAN,0
128,"Aug 29, 2022",MIA,Home,LAN,0
129,"Aug 30, 2022",MIA,Home,TBA,0
130,"Aug 31, 2022",MIA,Home,TBA,0
131,"Sep 2, 2022",MIA,@,ATL,0
132,"Sep 3, 2022",MIA,@,ATL,0
133,"Sep 4, 2022",MIA,@,ATL,0
134,"Sep 6, 2022",MIA,@,PHI,0
135,"Sep 7, 2022",MIA,@,PHI,0
136,"Sep 8, 2022",MIA,@,PHI,1
137,"Sep 9, 2022",MIA,Home,NYN,1
138,"Sep 10, 2022",MIA,Home,NYN,0
139,"Sep 11, 2022",MIA,Home,NYN,0
140,"Sep 12, 2022",MIA,Home,TEX,0
141,"Sep 12, 2022",MIA,Home,TEX,1
142,"Sep 13, 2022",MIA,Home,PHI,0
143,"Sep 14, 2022",MIA,Home,PHI,0
144,"Sep 15, 2022",MIA,Home,PHI,1
145,"Sep 16, 2022",MIA,@,WSN,0
146,"Sep 17, 2022",MIA,@,WSN,0
147,"Sep 18, 2022",MIA,@,WSN,1
148,"Sep 19, 2022",MIA,Home,CHN,1
149,"Sep 20, 2022",MIA,Home,CHN,0
150,"Sep 21, 2022",MIA,Home,CHN,0
151,"Sep 23, 2022",MIA,Home,WSN,1
152,"Sep 24, 2022",MIA,Home,WSN,1
153,"Sep 25, 2022",MIA,Home,WSN,0
154,"Sep 27, 2022",MIA,@,NYN,1
155,"Sep 28, 2022",MIA,@,NYN,0
156,"Sep 29, 2022",MIA,@,MIL,1
157,"Sep 30, 2022",MIA,@,MIL,0
158,"Oct 1, 2022",MIA,@,MIL,1
159,"Oct 2, 2022",MIA,@,MIL,1
160,"Oct 3, 2022",MIA,Home,ATL,1
161,"Oct 4, 2022",MIA,Home,ATL,0
162,"Oct 5, 2022",MIA,Home,ATL,1
1,"Apr 8, 2022",OAK,@,PHI,0
2,"Apr 9, 2022",OAK,@,PHI,0
3,"Apr 10, 2022",OAK,@,PHI,1
4,"Apr 11, 2022",OAK,@,TBA,1
5,"Apr 12, 2022",OAK,@,TBA,0
6,"Apr 13, 2022",OAK,@,TBA,1
7,"Apr 14, 2022",OAK,@,TBA,1
8,"Apr 15, 2022",OAK,@,TOR,0
9,"Apr 16, 2022",OAK,@,TOR,1
10,"Apr 17, 2022",OAK,@,TOR,0
11,"Apr 18, 2022",OAK,Home,BAL,1
12,"Apr 19, 2022",OAK,Home,BAL,1
13,"Apr 20, 2022",OAK,Home,BAL,0
14,"Apr 21, 2022",OAK,Home,BAL,1
15,"Apr 22, 2022",OAK,Home,TEX,0
16,"Apr 23, 2022",OAK,Home,TEX,0
17,"Apr 24, 2022",OAK,Home,TEX,1
18,"Apr 26, 2022",OAK,@,SFN,0
19,"Apr 27, 2022",OAK,@,SFN,1
20,"Apr 29, 2022",OAK,Home,CLE,0
21,"Apr 30, 2022",OAK,Home,CLE,0
22,"May 1, 2022",OAK,Home,CLE,0
23,"May 2, 2022",OAK,Home,TBA,0
24,"May 3, 2022",OAK,Home,TBA,0
25,"May 4, 2022",OAK,Home,TBA,0
26,"May 6, 2022",OAK,@,MIN,0
27,"May 7, 2022",OAK,@,MIN,0
28,"May 8, 2022",OAK,@,MIN,0
29,"May 9, 2022",OAK,@,DET,1
30,"May 10, 2022",OAK,@,DET,0
31,"May 10, 2022",OAK,@,DET,1
32,"May 11, 2022",OAK,@,DET,1
33,"May 12, 2022",OAK,@,DET,1
34,"May 13, 2022",OAK,Home,LAA,0
35,"May 14, 2022",OAK,Home,LAA,1
36,"May 14, 2022",OAK,Home,LAA,0
37,"May 15, 2022",OAK,Home,LAA,0
38,"May 16, 2022",OAK,Home,MIN,0
39,"May 17, 2022",OAK,Home,MIN,1
40,"May 18, 2022",OAK,Home,MIN,0
41,"May 20, 2022",OAK,@,LAA,1
42,"May 21, 2022",OAK,@,LAA,0
43,"May 22, 2022",OAK,@,LAA,0
44,"May 23, 2022",OAK,@,SEA,0
45,"May 24, 2022",OAK,@,SEA,1
46,"May 25, 2022",OAK,@,SEA,1
47,"May 26, 2022",OAK,Home,TEX,0
48,"May 27, 2022",OAK,Home,TEX,0
49,"May 28, 2022",OAK,Home,TEX,0
50,"May 29, 2022",OAK,Home,TEX,1
51,"May 30, 2022",OAK,Home,HOU,0
52,"May 31, 2022",OAK,Home,HOU,0
53,"Jun 1, 2022",OAK,Home,HOU,0
54,"Jun 3, 2022",OAK,Home,BOS,0
55,"Jun 4, 2022",OAK,Home,BOS,0
56,"Jun 5, 2022",OAK,Home,BOS,0
57,"Jun 7, 2022",OAK,@,ATL,0
58,"Jun 8, 2022",OAK,@,ATL,0
59,"Jun 9, 2022",OAK,@,CLE,0
60,"Jun 10, 2022",OAK,@,CLE,0
61,"Jun 11, 2022",OAK,@,CLE,1
62,"Jun 12, 2022",OAK,@,CLE,0
63,"Jun 14, 2022",OAK,@,BOS,0
64,"Jun 15, 2022",OAK,@,BOS,0
65,"Jun 16, 2022",OAK,@,BOS,1
66,"Jun 17, 2022",OAK,Home,KCR,0
67,"Jun 18, 2022",OAK,Home,KCR,0
68,"Jun 19, 2022",OAK,Home,KCR,1
69,"Jun 21, 2022",OAK,Home,SEA,0
70,"Jun 22, 2022",OAK,Home,SEA,0
71,"Jun 23, 2022",OAK,Home,SEA,0
72,"Jun 24, 2022",OAK,@,KCR,0
73,"Jun 25, 2022",OAK,@,KCR,1
74,"Jun 26, 2022",OAK,@,KCR,1
75,"Jun 27, 2022",OAK,@,NYA,0
76,"Jun 28, 2022",OAK,@,NYA,0
77,"Jun 29, 2022",OAK,@,NYA,0
78,"Jun 30, 2022",OAK,@,SEA,0
79,"Jul 1, 2022",OAK,@,SEA,1
80,"Jul 2, 2022",OAK,@,SEA,0
81,"Jul 3, 2022",OAK,@,SEA,0
82,"Jul 4, 2022",OAK,Home,TOR,1
83,"Jul 5, 2022",OAK,Home,TOR,1
84,"Jul 6, 2022",OAK,Home,TOR,0
85,"Jul 8, 2022",OAK,Home,HOU,0
86,"Jul 9, 2022",OAK,Home,HOU,1
87,"Jul 10, 2022",OAK,Home,HOU,0
88,"Jul 11, 2022",OAK,@,TEX,0
89,"Jul 12, 2022",OAK,@,TEX,1
90,"Jul 13, 2022",OAK,@,TEX,0
91,"Jul 15, 2022",OAK,@,HOU,1
92,"Jul 16, 2022",OAK,@,HOU,0
93,"Jul 17, 2022",OAK,@,HOU,1
94,"Jul 21, 2022",OAK,Home,DET,0
95,"Jul 21, 2022",OAK,Home,DET,1
96,"Jul 22, 2022",OAK,Home,TEX,1
97,"Jul 23, 2022",OAK,Home,TEX,1
98,"Jul 24, 2022",OAK,Home,TEX,0
99,"Jul 25, 2022",OAK,Home,HOU,1
100,"Jul 26, 2022",OAK,Home,HOU,1
101,"Jul 27, 2022",OAK,Home,HOU,1
102,"Jul 29, 2022",OAK,@,CHA,1
103,"Jul 30, 2022",OAK,@,CHA,0
104,"Jul 31, 2022",OAK,@,CHA,0
105,"Aug 2, 2022",OAK,@,LAA,0
106,"Aug 3, 2022",OAK,@,LAA,1
107,"Aug 4, 2022",OAK,@,LAA,1
108,"Aug 6, 2022",OAK,Home,SFN,0
109,"Aug 7, 2022",OAK,Home,SFN,0
110,"Aug 8, 2022",OAK,Home,LAA,0
111,"Aug 9, 2022",OAK,Home,LAA,0
112,"Aug 10, 2022",OAK,Home,LAA,0
113,"Aug 12, 2022",OAK,@,HOU,0
114,"Aug 13, 2022",OAK,@,HOU,0
115,"Aug 14, 2022",OAK,@,HOU,0
116,"Aug 15, 2022",OAK,@,TEX,0
117,"Aug 16, 2022",OAK,@,TEX,1
118,"Aug 17, 2022",OAK,@,TEX,1
119,"Aug 18, 2022",OAK,@,TEX,0
120,"Aug 19, 2022",OAK,Home,SEA,0
121,"Aug 20, 2022",OAK,Home,SEA,1
122,"Aug 21, 2022",OAK,Home,SEA,1
123,"Aug 22, 2022",OAK,Home,MIA,0
124,"Aug 23, 2022",OAK,Home,MIA,0
125,"Aug 24, 2022",OAK,Home,MIA,1
126,"Aug 25, 2022",OAK,Home,NYA,0
127,"Aug 26, 2022",OAK,Home,NYA,0
128,"Aug 27, 2022",OAK,Home,NYA,1
129,"Aug 28, 2022",OAK,Home,NYA,1
130,"Aug 30, 2022",OAK,@,WSN,1
131,"Aug 31, 2022",OAK,@,WSN,0
132,"Sep 1, 2022",OAK,@,WSN,0
133,"Sep 2, 2022",OAK,@,BAL,0
134,"Sep 3, 2022",OAK,@,BAL,0
135,"Sep 4, 2022",OAK,@,BAL,1
136,"Sep 6, 2022",OAK,Home,ATL,0
137,"Sep 7, 2022",OAK,Home,ATL,0
138,"Sep 8, 2022",OAK,Home,CHA,0
139,"Sep 9, 2022",OAK,Home,CHA,0
140,"Sep 10, 2022",OAK,Home,CHA,0
141,"Sep 11, 2022",OAK,Home,CHA,1
142,"Sep 13, 2022",OAK,@,TEX,0
143,"Sep 14, 2022",OAK,@,TEX,1
144,"Sep 15, 2022",OAK,@,HOU,0
145,"Sep 16, 2022",OAK,@,HOU,0
146,"Sep 17, 2022",OAK,@,HOU,1
147,"Sep 18, 2022",OAK,@,HOU,0
148,"Sep 20, 2022",OAK,Home,SEA,1
149,"Sep 21, 2022",OAK,Home,SEA,1
150,"Sep 22, 2022",OAK,Home,SEA,0
151,"Sep 23, 2022",OAK,Home,NYN,0
152,"Sep 24, 2022",OAK,Home,NYN,1
153,"Sep 25, 2022",OAK,Home,NYN,0
154,"Sep 27, 2022",OAK,@,LAA,0
155,"Sep 28, 2022",OAK,@,LAA,0
156,"Sep 29, 2022",OAK,@,LAA,0
157,"Sep 30, 2022",OAK,@,SEA,0
158,"Oct 1, 2022",OAK,@,SEA,0
159,"Oct 2, 2022",OAK,@,SEA,1
160,"Oct 3, 2022",OAK,Home,LAA,1
161,"Oct 4, 2022",OAK,Home,LAA,1
162,"Oct 5, 2022",OAK,Home,LAA,1
1,"Apr 8, 2022",BOS,@,NYA,0
2,"Apr 9, 2022",BOS,@,NYA,0
3,"Apr 10, 2022",BOS,@,NYA,1
4,"Apr 11, 2022",BOS,@,DET,0
5,"Apr 12, 2022",BOS,@,DET,1
6,"Apr 13, 2022",BOS,@,DET,1
7,"Apr 15, 2022",BOS,Home,MIN,0
8,"Apr 16, 2022",BOS,Home,MIN,1
9,"Apr 17, 2022",BOS,Home,MIN,1
10,"Apr 18, 2022",BOS,Home,MIN,0
11,"Apr 19, 2022",BOS,Home,TOR,1
12,"Apr 20, 2022",BOS,Home,TOR,0
13,"Apr 21, 2022",BOS,Home,TOR,0
14,"Apr 22, 2022",BOS,@,TBA,1
15,"Apr 23, 2022",BOS,@,TBA,0
16,"Apr 24, 2022",BOS,@,TBA,0
17,"Apr 25, 2022",BOS,@,TOR,0
18,"Apr 26, 2022",BOS,@,TOR,0
19,"Apr 27, 2022",BOS,@,TOR,1
20,"Apr 28, 2022",BOS,@,TOR,0
21,"Apr 29, 2022",BOS,@,BAL,1
22,"Apr 30, 2022",BOS,@,BAL,0
23,"May 1, 2022",BOS,@,BAL,0
24,"May 3, 2022",BOS,Home,LAA,1
25,"May 4, 2022",BOS,Home,LAA,0
26,"May 5, 2022",BOS,Home,LAA,0
27,"May 6, 2022",BOS,Home,CHA,0
28,"May 7, 2022",BOS,Home,CHA,0
