,Visitor,Home,Date,IP_Pitch_Visitor,H_Pitch_Visitor,R_Pitch_Visitor,ER_Pitch_Visitor,BB_Pitch_Visitor,SO_Pitch_Visitor,HR_Pitch_Visitor,HBP_Pitch_Visitor,AB_Pitch_Visitor,2B_Pitch_Visitor,3B_Pitch_Visitor,IBB_Pitch_Visitor,SB_Pitch_Visitor,CS_Pitch_Visitor,PO_Pitch_Visitor,BF_Pitch_Visitor,GB/FB_Pitch_Visitor,PA_Bat_Visitor,AB_Bat_Visitor,R_Bat_Visitor,H_Bat_Visitor,2B_Bat_Visitor,3B_Bat_Visitor,HR_Bat_Visitor,RBI_Bat_Visitor,BB_Bat_Visitor,IBB_Bat_Visitor,SO_Bat_Visitor,HBP_Bat_Visitor,SH_Bat_Visitor,SF_Bat_Visitor,GDP_Bat_Visitor,SB_Bat_Visitor,CS_Bat_Visitor,Games_Visitor,IP_Pitch_Home,H_Pitch_Home,R_Pitch_Home,ER_Pitch_Home,BB_Pitch_Home,SO_Pitch_Home,HR_Pitch_Home,HBP_Pitch_Home,AB_Pitch_Home,2B_Pitch_Home,3B_Pitch_Home,IBB_Pitch_Home,SB_Pitch_Home,CS_Pitch_Home,PO_Pitch_Home,BF_Pitch_Home,GB/FB_Pitch_Home,PA_Bat_Home,AB_Bat_Home,R_Bat_Home,H_Bat_Home,2B_Bat_Home,3B_Bat_Home,HR_Bat_Home,RBI_Bat_Home,BB_Bat_Home,IBB_Bat_Home,SO_Bat_Home,HBP_Bat_Home,SH_Bat_Home,SF_Bat_Home,GDP_Bat_Home,SB_Bat_Home,CS_Bat_Home,Games_Home,Home_Win
0,TBA,NYA,2022-06-14,71.0,71.0,30.0,25.0,21.0,57.0,6.0,2.0,274.0,16.0,0.0,0.0,1.0,0.0,0.0,299.0,14.4,295,268,39,63,15,1,8,37,23,0,68,2,0,2,4,7,4,8,75.0,67.0,28.0,28.0,17.0,73.0,10.0,2.0,282.0,13.0,2.0,1.0,1.0,2.0,2.0,304.0,18.66,336,288,57,78,10,0,21,56,41,6,67,2,0,5,5,4,0,8,1
0,BAL,TOR,2022-06-15,68.0,84.0,48.0,46.0,25.0,46.0,13.0,1.0,287.0,15.0,5.0,0.0,2.0,0.0,0.0,315.0,17.240000000000002,307,270,40,65,16,2,13,39,28,0,72,6,0,2,8,4,3,8,79.0,65.0,27.0,24.0,24.0,63.0,4.0,4.0,288.0,13.0,3.0,0.0,2.0,4.0,0.0,321.0,15.26,366,335,58,108,23,1,15,55,27,0,64,3,0,1,11,1,1,9,1
0,HOU,TEX,2022-06-15,80.0,65.0,42.0,35.0,35.0,82.0,11.0,6.0,299.0,9.0,0.0,0.0,11.0,0.0,0.0,343.0,14.999999999999998,349,307,39,82,21,1,11,37,36,0,64,4,0,2,3,7,1,9,83.0,84.0,49.0,41.0,33.0,76.0,5.0,5.0,326.0,19.0,1.0,3.0,14.0,0.0,0.0,367.0,19.39,359,331,44,86,10,0,17,42,24,1,85,0,0,4,3,14,3,8,0
0,PIT,SLN,2022-06-15,82.0,91.0,49.0,46.0,23.0,79.0,14.0,5.0,338.0,21.0,1.0,2.0,5.0,2.0,0.0,367.0,17.11,340,316,24,63,10,0,10,24,18,0,102,3,0,3,7,3,4,9,90.33,77.0,38.0,36.0,24.0,69.0,6.0,3.0,332.0,20.0,1.0,1.0,2.0,1.0,1.0,364.0,11.36,386,350,43,90,14,1,10,38,26,0,70,6,1,2,9,3,2,9,0
0,MIN,SEA,2022-06-15,80.0,81.0,49.0,47.0,34.0,71.0,18.0,2.0,310.0,11.0,0.0,1.0,9.0,2.0,1.0,349.0,21.66,345,312,45,90,13,1,15,43,28,0,68,2,1,2,6,0,0,9,81.0,65.0,31.0,28.0,28.0,69.0,15.0,4.0,300.0,8.0,0.0,1.0,7.0,0.0,0.0,332.0,17.21,358,308,37,71,15,0,11,35,40,0,84,8,0,1,5,10,1,9,0
0,MIA,PHI,2022-06-15,80.67,89.0,38.0,36.0,28.0,71.0,8.0,5.0,323.0,23.0,0.0,0.0,10.0,1.0,1.0,357.0,16.119999999999997,335,308,51,72,13,0,15,50,22,0,81,3,0,1,3,12,1,9,80.0,74.0,43.0,38.0,29.0,72.0,8.0,2.0,313.0,16.0,1.0,0.0,6.0,1.0,0.0,344.0,18.62,357,317,54,92,16,2,17,53,34,0,69,2,1,3,10,6,2,9,1
0,MIL,NYN,2022-06-15,70.0,85.0,51.0,46.0,26.0,56.0,17.0,1.0,283.0,11.0,3.0,0.0,2.0,3.0,0.0,316.0,13.77,293,271,24,61,8,0,10,24,19,0,61,1,0,2,8,5,0,8,70.0,71.0,44.0,39.0,22.0,77.0,12.0,1.0,273.0,15.0,2.0,0.0,1.0,0.0,1.0,298.0,13.69,312,276,39,73,14,1,7,37,23,0,57,8,2,3,7,3,4,8,0
0,KCR,SFN,2022-06-15,88.0,95.0,58.0,55.0,47.0,81.0,12.0,6.0,345.0,21.0,3.0,0.0,2.0,1.0,0.0,402.0,19.5,373,332,42,84,15,4,9,41,35,0,66,1,1,4,7,3,1,10,82.0,67.0,19.0,16.0,20.0,70.0,5.0,0.0,306.0,11.0,0.0,0.0,3.0,1.0,0.0,329.0,19.19,320,280,34,58,11,2,7,31,32,1,80,6,0,2,4,6,1,9,0
0,LAA,LAN,2022-06-15,80.67,80.0,38.0,30.0,29.0,69.0,8.0,5.0,316.0,17.0,0.0,0.0,6.0,2.0,0.0,353.0,16.99,325,298,32,67,15,2,10,32,25,1,101,2,0,0,6,1,3,9,69.0,52.0,31.0,29.0,24.0,75.0,8.0,5.0,256.0,11.0,1.0,2.0,4.0,2.0,0.0,287.0,16.560000000000002,299,273,25,59,13,0,9,24,25,1,69,0,0,0,3,5,1,8,1
0,CHA,DET,2022-06-15,84.0,85.0,48.0,35.0,29.0,100.0,13.0,0.0,328.0,14.0,1.0,1.0,6.0,4.0,4.0,362.0,15.869999999999996,377,335,57,98,20,2,6,52,30,3,77,7,1,4,6,7,0,9,72.33,79.0,40.0,37.0,23.0,69.0,9.0,4.0,284.0,16.0,0.0,1.0,4.0,2.0,0.0,314.0,15.55,286,269,22,64,15,2,1,21,15,0,72,0,0,2,7,1,1,8,0
0,CLE,COL,2022-06-15,82.0,73.0,33.0,28.0,22.0,79.0,18.0,4.0,313.0,12.0,1.0,0.0,10.0,3.0,1.0,339.0,21.380000000000003,336,309,42,84,24,0,4,39,22,4,50,1,0,4,4,10,2,8,82.0,69.0,34.0,30.0,23.0,77.0,6.0,5.0,305.0,14.0,4.0,1.0,4.0,2.0,0.0,335.0,14.71,348,322,31,76,13,1,6,31,23,0,83,0,0,3,7,3,3,8,0
0,SDN,CHN,2022-06-15,92.0,77.0,34.0,31.0,24.0,83.0,6.0,5.0,342.0,11.0,2.0,0.0,4.0,2.0,0.0,375.0,18.14,385,348,62,90,21,1,9,60,29,1,83,4,0,3,6,2,1,9,65.67,79.0,58.0,53.0,28.0,55.0,18.0,4.0,269.0,13.0,1.0,4.0,1.0,0.0,0.0,304.0,11.86,277,256,17,59,10,4,7,17,17,2,55,2,1,1,5,2,1,7,0
0,OAK,BOS,2022-06-15,66.67,79.0,49.0,44.0,17.0,51.0,14.0,2.0,271.0,19.0,1.0,3.0,1.0,3.0,1.0,295.0,15.05,286,267,26,58,13,0,11,25,16,0,60,3,0,0,7,4,2,8,80.67,61.0,23.0,22.0,25.0,84.0,6.0,5.0,297.0,16.0,0.0,1.0,4.0,2.0,1.0,327.0,17.490000000000002,337,306,33,69,14,0,10,32,21,0,68,8,0,2,8,7,0,9,1
0,CIN,ARI,2022-06-15,89.67,76.0,45.0,37.0,30.0,88.0,11.0,6.0,340.0,15.0,1.0,3.0,9.0,2.0,1.0,379.0,15.64,387,347,50,103,21,2,9,49,28,0,76,7,1,3,13,10,2,10,86.67,100.0,50.0,42.0,30.0,79.0,13.0,5.0,344.0,22.0,1.0,0.0,11.0,3.0,1.0,382.0,19.64,383,343,45,74,15,2,9,41,34,3,92,4,1,1,2,6,1,10,1
0,TBA,NYA,2022-06-15,70.0,69.0,29.0,22.0,23.0,55.0,5.0,3.0,272.0,17.0,0.0,0.0,4.0,0.0,0.0,300.0,14.22,292,271,37,66,15,1,8,36,17,0,68,2,0,2,5,5,3,8,75.0,73.0,28.0,28.0,18.0,72.0,10.0,2.0,288.0,13.0,2.0,1.0,1.0,1.0,2.0,311.0,18.69,339,291,56,79,11,0,19,54,41,6,62,3,0,4,5,7,0,8,1
0,BAL,TOR,2022-06-16,68.0,91.0,52.0,49.0,22.0,45.0,15.0,1.0,293.0,16.0,5.0,0.0,3.0,0.0,0.0,318.0,17.599999999999998,309,274,44,67,18,2,15,43,25,0,73,6,1,2,7,4,3,8,80.0,55.0,25.0,24.0,22.0,68.0,5.0,4.0,283.0,16.0,2.0,0.0,2.0,4.0,0.0,314.0,15.78,367,339,59,111,24,1,14,56,24,0,65,3,0,1,9,2,1,9,0
0,LAA,SEA,2022-06-16,80.0,77.0,33.0,28.0,26.0,69.0,8.0,3.0,310.0,16.0,0.0,0.0,8.0,2.0,0.0,341.0,15.63,320,294,26,62,14,3,10,26,23,1,102,3,0,0,5,0,2,9,80.0,64.0,31.0,28.0,31.0,65.0,11.0,4.0,295.0,11.0,0.0,0.0,6.0,0.0,0.0,330.0,19.850000000000005,345,297,31,64,15,0,9,30,39,0,82,7,0,1,6,8,1,9,0
0,MIL,NYN,2022-06-16,69.0,81.0,47.0,45.0,27.0,57.0,17.0,2.0,273.0,9.0,4.0,0.0,2.0,3.0,0.0,308.0,13.989999999999998,296,269,30,64,10,0,8,30,21,1,61,4,0,2,10,5,0,8,69.0,73.0,50.0,45.0,28.0,80.0,10.0,4.0,269.0,14.0,2.0,1.0,0.0,0.0,3.0,302.0,13.52,303,270,36,70,11,2,7,34,22,0,59,7,2,2,8,3,4,8,1
0,TBA,NYA,2022-06-16,69.0,56.0,27.0,17.0,23.0,61.0,7.0,2.0,257.0,11.0,0.0,1.0,3.0,1.0,1.0,284.0,13.55,294,272,35,64,18,0,6,34,18,0,68,3,0,1,3,5,2,8,74.0,72.0,27.0,27.0,19.0,70.0,10.0,3.0,286.0,14.0,2.0,1.0,1.0,1.0,2.0,311.0,18.92,327,283,55,75,10,0,20,53,39,6,62,2,0,3,6,5,1,8,1
0,TEX,DET,2022-06-16,82.0,81.0,52.0,45.0,32.0,72.0,5.0,5.0,319.0,19.0,1.0,3.0,12.0,0.0,0.0,359.0,17.52,352,324,41,82,11,0,14,39,24,0,91,0,0,4,3,14,3,8,72.0,94.0,48.0,47.0,22.0,71.0,11.0,5.0,296.0,19.0,1.0,0.0,2.0,2.0,0.0,325.0,16.0,280,265,18,60,12,2,1,17,13,0,68,0,0,2,6,1,1,8,0
0,SDN,CHN,2022-06-16,91.0,80.0,35.0,33.0,26.0,79.0,5.0,5.0,343.0,12.0,2.0,0.0,4.0,2.0,0.0,378.0,16.990000000000002,398,354,75,102,26,2,11,73,33,2,77,6,0,4,7,2,1,9,63.67,89.0,72.0,69.0,30.0,54.0,21.0,6.0,273.0,19.0,1.0,5.0,1.0,0.0,0.0,313.0,11.0,276,253,19,59,6,4,8,19,20,1,56,2,1,0,5,2,1,7,0
0,OAK,BOS,2022-06-16,65.67,85.0,54.0,51.0,23.0,48.0,14.0,2.0,272.0,21.0,1.0,3.0,1.0,3.0,1.0,303.0,14.96,285,266,25,58,11,0,12,24,16,0,57,3,0,0,8,4,2,8,80.67,61.0,22.0,21.0,25.0,81.0,7.0,5.0,296.0,14.0,0.0,1.0,4.0,2.0,1.0,326.0,19.22,345,307,38,75,16,0,10,36,27,0,65,8,0,3,8,7,0,9,0
0,CLE,COL,2022-06-16,81.0,80.0,36.0,29.0,21.0,74.0,17.0,3.0,319.0,14.0,1.0,0.0,10.0,4.0,2.0,343.0,21.27,341,312,46,89,28,1,4,41,22,4,50,1,0,6,4,12,2,8,82.0,69.0,33.0,30.0,23.0,73.0,5.0,4.0,302.0,17.0,4.0,1.0,5.0,2.0,0.0,333.0,15.04,344,320,29,75,14,1,3,26,21,0,76,0,0,3,8,3,4,8,0
0,MIA,NYN,2022-06-17,80.33,88.0,36.0,34.0,28.0,68.0,8.0,4.0,320.0,23.0,1.0,0.0,7.0,3.0,0.0,353.0,14.91,333,308,51,74,13,0,15,50,20,0,80,3,0,1,5,14,1,9,69.0,77.0,49.0,44.0,28.0,82.0,10.0,3.0,272.0,12.0,2.0,1.0,0.0,0.0,3.0,304.0,13.61,293,261,30,61,8,1,7,28,22,0,61,8,1,1,7,2,4,8,1
0,PHI,WSN,2022-06-17,89.0,78.0,38.0,34.0,26.0,76.0,10.0,3.0,342.0,17.0,3.0,0.0,7.0,0.0,0.0,371.0,17.259999999999998,392,352,58,102,19,3,19,56,36,0,72,1,1,2,11,6,4,10,88.33,108.0,73.0,62.0,37.0,74.0,27.0,4.0,364.0,14.0,0.0,0.0,7.0,1.0,1.0,409.0,16.830000000000002,376,343,39,86,11,3,11,37,26,0,72,4,0,3,6,3,2,10,0
0,NYA,TOR,2022-06-17,83.0,75.0,28.0,28.0,21.0,79.0,11.0,3.0,315.0,14.0,2.0,1.0,1.0,2.0,2.0,342.0,20.58,357,310,57,79,10,0,21,55,42,6,67,2,0,3,8,7,1,9,80.0,66.0,35.0,32.0,23.0,70.0,6.0,4.0,293.0,19.0,3.0,0.0,3.0,4.0,0.0,327.0,15.69,360,338,53,109,25,1,12,51,20,0,64,2,0,0,8,2,1,9,0
0,LAA,SEA,2022-06-17,80.0,75.0,33.0,28.0,27.0,74.0,8.0,3.0,308.0,15.0,0.0,0.0,7.0,2.0,0.0,340.0,15.23,329,303,30,69,13,3,12,30,23,1,105,3,0,0,4,1,2,9,80.0,64.0,31.0,29.0,27.0,67.0,10.0,4.0,297.0,10.0,0.0,0.0,5.0,0.0,0.0,328.0,19.7,337,293,25,61,14,0,7,24,36,0,81,6,0,1,6,8,1,9,1
0,SFN,PIT,2022-06-17,82.0,66.0,21.0,16.0,19.0,68.0,4.0,0.0,303.0,12.0,0.0,0.0,3.0,1.0,0.0,327.0,19.57,318,278,31,56,11,2,7,28,32,1,79,5,0,3,4,4,1,9,82.0,95.0,53.0,49.0,25.0,75.0,15.0,6.0,341.0,23.0,2.0,2.0,5.0,3.0,0.0,373.0,15.32,342,317,27,61,7,2,10,25,19,0,103,4,0,2,8,1,3,9,0
0,KCR,OAK,2022-06-17,79.0,80.0,45.0,43.0,40.0,74.0,8.0,4.0,305.0,19.0,2.0,0.0,3.0,1.0,0.0,352.0,17.490000000000002,335,299,41,79,16,4,8,38,28,0,58,1,2,5,6,3,1,9,74.67,96.0,57.0,52.0,26.0,55.0,14.0,3.0,311.0,22.0,1.0,4.0,1.0,3.0,1.0,346.0,17.51,321,302,29,65,13,0,12,27,16,0,62,3,0,0,8,4,2,9,0
0,CLE,LAN,2022-06-17,90.0,91.0,38.0,31.0,23.0,81.0,17.0,3.0,355.0,15.0,2.0,0.0,10.0,4.0,2.0,382.0,22.84,378,346,50,97,31,1,4,45,24,4,59,1,0,7,5,13,2,9,67.67,47.0,27.0,26.0,22.0,75.0,7.0,4.0,250.0,8.0,2.0,2.0,4.0,2.0,0.0,277.0,15.08,292,264,25,56,10,0,9,24,28,1,70,0,0,0,3,6,1,8,0
0,SLN,BOS,2022-06-17,88.33,73.0,41.0,38.0,25.0,70.0,7.0,4.0,323.0,15.0,3.0,0.0,2.0,1.0,1.0,356.0,12.929999999999998,380,343,42,88,15,1,11,37,26,0,70,7,1,2,9,3,3,9,80.67,65.0,26.0,23.0,24.0,80.0,7.0,5.0,304.0,15.0,0.0,1.0,4.0,2.0,1.0,333.0,21.18,353,313,40,80,15,0,10,37,29,1,67,8,0,3,8,6,0,9,1
0,TEX,DET,2022-06-17,91.0,89.0,53.0,46.0,33.0,80.0,5.0,5.0,352.0,21.0,1.0,3.0,12.0,0.0,0.0,395.0,18.91,387,353,44,86,11,1,14,42,29,0,100,1,0,4,3,14,4,9,81.0,98.0,51.0,50.0,27.0,80.0,11.0,6.0,325.0,19.0,2.0,0.0,2.0,3.0,1.0,360.0,17.56,316,298,19,68,14,2,1,18,14,0,76,0,1,3,6,1,1,9,0
0,SDN,COL,2022-06-17,91.0,71.0,28.0,26.0,23.0,84.0,5.0,4.0,338.0,10.0,2.0,0.0,3.0,2.0,0.0,367.0,16.79,406,357,76,106,26,2,12,74,38,2,73,5,0,5,8,3,1,9,91.0,77.0,37.0,32.0,25.0,82.0,5.0,4.0,336.0,20.0,4.0,1.0,6.0,2.0,1.0,370.0,16.67,383,356,31,86,15,2,3,28,23,0,83,0,0,4,9,3,4,9,1
0,MIL,CIN,2022-06-17,77.0,88.0,52.0,49.0,31.0,65.0,18.0,4.0,304.0,9.0,4.0,0.0,3.0,3.0,0.0,345.0,16.849999999999998,333,305,34,75,11,0,9,34,22,1,76,4,0,2,11,5,0,9,81.67,76.0,47.0,41.0,27.0,78.0,11.0,6.0,318.0,16.0,1.0,3.0,9.0,1.0,1.0,355.0,15.27,350,311,43,83,16,2,9,41,24,0,71,10,1,3,11,6,1,9,0
0,ATL,CHN,2022-06-17,81.0,63.0,25.0,25.0,16.0,94.0,6.0,2.0,294.0,8.0,0.0,0.0,1.0,3.0,2.0,315.0,14.76,345,309,65,90,14,1,28,64,28,2,74,6,0,2,4,3,3,9,72.67,100.0,78.0,75.0,36.0,63.0,23.0,6.0,309.0,22.0,1.0,5.0,2.0,0.0,0.0,356.0,12.94,312,288,23,66,7,5,9,23,21,1,67,2,1,0,5,3,1,8,1
0,CHA,HOU,2022-06-17,84.0,80.0,43.0,33.0,27.0,98.0,11.0,0.0,327.0,13.0,0.0,1.0,6.0,3.0,3.0,358.0,15.62,384,340,64,104,18,3,9,59,31,3,85,8,1,4,8,6,0,9,71.0,56.0,33.0,26.0,24.0,76.0,9.0,4.0,263.0,7.0,0.0,0.0,12.0,0.0,0.0,294.0,11.61,303,270,37,69,20,0,8,36,29,0,53,3,0,1,2,5,1,8,1
0,TBA,BAL,2022-06-17,77.33,60.0,29.0,19.0,26.0,66.0,8.0,2.0,284.0,11.0,0.0,1.0,5.0,1.0,1.0,314.0,16.35,325,301,36,67,18,0,7,35,20,0,77,3,0,1,3,5,3,9,77.0,99.0,54.0,51.0,23.0,50.0,16.0,1.0,328.0,18.0,5.0,0.0,3.0,0.0,0.0,354.0,19.880000000000003,352,313,54,80,21,3,16,53,27,0,81,6,1,4,7,5,3,9,1
0,MIN,ARI,2022-06-17,80.0,76.0,43.0,41.0,34.0,73.0,14.0,2.0,306.0,13.0,0.0,1.0,9.0,2.0,1.0,345.0,22.99,339,306,42,82,16,0,13,41,30,0,66,1,0,2,7,0,0,9,80.0,84.0,44.0,36.0,24.0,75.0,12.0,8.0,313.0,16.0,1.0,0.0,8.0,2.0,2.0,347.0,18.96,364,323,52,76,18,2,10,47,34,3,80,4,2,1,2,8,0,9,1
0,NYA,TOR,2022-06-18,83.0,68.0,27.0,27.0,23.0,78.0,11.0,3.0,311.0,13.0,2.0,1.0,1.0,2.0,0.0,338.0,20.25,353,309,59,79,13,0,22,57,37,6,66,4,0,3,9,8,1,9,79.0,74.0,47.0,44.0,23.0,72.0,10.0,6.0,302.0,22.0,3.0,1.0,4.0,4.0,0.0,338.0,15.8,355,335,49,102,22,1,13,48,17,0,64,3,0,0,5,2,1,9,0
0,LAA,SEA,2022-06-18,78.0,71.0,35.0,31.0,28.0,71.0,9.0,4.0,298.0,13.0,0.0,0.0,6.0,2.0,0.0,332.0,12.34,320,296,26,65,9,4,11,26,20,0,102,4,0,0,4,1,1,9,81.0,61.0,28.0,26.0,23.0,75.0,9.0,5.0,298.0,11.0,1.0,0.0,4.0,0.0,0.0,326.0,18.05,337,294,32,66,16,0,8,31,34,0,72,7,0,1,7,8,1,9,0
0,SFN,PIT,2022-06-18,82.0,60.0,16.0,11.0,19.0,68.0,2.0,0.0,296.0,11.0,0.0,0.0,1.0,1.0,0.0,319.0,18.62,315,275,30,57,12,2,8,27,33,1,79,4,0,3,6,4,2,9,82.0,90.0,50.0,46.0,28.0,76.0,17.0,6.0,333.0,19.0,2.0,2.0,4.0,4.0,0.0,368.0,14.44,339,314,24,57,6,2,9,22,20,0,101,3,0,2,9,1,3,9,0
0,KCR,OAK,2022-06-18,79.0,73.0,39.0,37.0,39.0,84.0,8.0,4.0,302.0,16.0,2.0,0.0,3.0,1.0,0.0,348.0,17.43,342,304,46,84,17,4,9,43,29,0,59,1,2,6,7,4,1,9,75.67,98.0,59.0,52.0,30.0,51.0,12.0,3.0,315.0,22.0,1.0,4.0,2.0,2.0,1.0,355.0,18.77,327,303,28,65,14,0,12,25,21,0,70,3,0,0,7,4,2,9,0
0,MIA,NYN,2022-06-18,79.33,89.0,44.0,41.0,29.0,68.0,9.0,7.0,318.0,20.0,1.0,0.0,6.0,3.0,0.0,355.0,15.35,334,307,43,70,13,0,12,41,21,0,82,4,0,1,5,14,1,9,70.0,81.0,46.0,41.0,27.0,89.0,10.0,4.0,279.0,14.0,2.0,1.0,1.0,0.0,3.0,310.0,14.26,302,266,40,68,7,1,9,38,25,0,60,9,1,1,7,2,3,8,1
0,CLE,LAN,2022-06-18,82.0,79.0,30.0,24.0,20.0,72.0,12.0,3.0,319.0,17.0,2.0,0.0,5.0,4.0,2.0,343.0,18.57,340,314,43,89,28,1,4,39,18,3,54,0,0,8,5,8,2,9,69.67,46.0,25.0,23.0,23.0,77.0,7.0,3.0,252.0,7.0,2.0,1.0,4.0,2.0,0.0,281.0,15.34,300,272,26,59,12,0,10,25,28,1,67,0,0,0,2,5,1,8,1
0,CHA,HOU,2022-06-18,83.0,87.0,56.0,46.0,28.0,96.0,16.0,1.0,332.0,14.0,0.0,1.0,4.0,3.0,3.0,365.0,15.18,384,343,63,105,17,3,10,58,29,2,91,7,1,4,8,5,0,9,71.0,58.0,35.0,28.0,19.0,74.0,10.0,4.0,265.0,8.0,0.0,0.0,12.0,0.0,0.0,291.0,11.95,308,275,46,74,21,0,12,44,28,0,57,4,0,1,3,4,1,8,0
0,TEX,DET,2022-06-18,83.0,80.0,44.0,38.0,24.0,75.0,5.0,4.0,318.0,18.0,1.0,2.0,6.0,0.0,0.0,350.0,17.799999999999997,350,317,42,78,15,1,9,41,27,0,93,1,0,5,2,8,5,9,81.0,104.0,55.0,54.0,30.0,78.0,11.0,5.0,332.0,22.0,2.0,0.0,2.0,4.0,2.0,370.0,18.7,308,292,14,62,10,2,1,13,12,0,74,0,1,3,5,0,1,9,1
0,SDN,COL,2022-06-18,90.0,83.0,38.0,36.0,26.0,84.0,8.0,2.0,346.0,11.0,3.0,0.0,3.0,1.0,0.0,376.0,17.83,404,358,73,108,28,3,12,71,34,2,71,6,0,5,10,3,1,9,91.0,80.0,38.0,33.0,23.0,73.0,5.0,4.0,335.0,22.0,5.0,1.0,6.0,2.0,1.0,368.0,17.14,385,357,36,92,16,3,4,33,24,0,82,1,0,3,11,1,4,9,1
0,MIL,CIN,2022-06-18,77.0,87.0,53.0,50.0,30.0,67.0,19.0,4.0,303.0,9.0,3.0,0.0,3.0,4.0,0.0,342.0,16.5,333,305,37,75,10,0,12,37,22,1,79,4,0,2,10,6,1,9,81.67,73.0,44.0,38.0,29.0,82.0,12.0,5.0,315.0,14.0,1.0,3.0,10.0,2.0,1.0,353.0,16.1,339,305,33,75,12,2,7,31,21,0,69,9,1,3,11,5,2,9,0
0,ATL,CHN,2022-06-18,80.0,61.0,24.0,24.0,17.0,96.0,6.0,4.0,287.0,8.0,0.0,0.0,2.0,3.0,2.0,313.0,15.47,347,306,62,83,14,1,25,61,32,2,73,7,0,2,4,3,2,9,73.67,93.0,69.0,66.0,39.0,67.0,18.0,5.0,308.0,21.0,1.0,5.0,2.0,0.0,0.0,356.0,14.13,300,278,21,62,7,4,7,21,15,1,71,4,2,1,6,4,1,8,1
0,SLN,BOS,2022-06-18,86.67,81.0,43.0,41.0,23.0,71.0,6.0,5.0,325.0,16.0,4.0,0.0,3.0,1.0,1.0,356.0,13.77,377,341,45,89,16,2,12,40,26,0,68,7,1,1,9,3,3,9,79.67,67.0,26.0,23.0,23.0,73.0,7.0,6.0,301.0,13.0,1.0,0.0,4.0,1.0,1.0,330.0,19.75,343,303,40,76,14,1,10,36,28,1,67,9,0,3,8,6,0,9,0
0,TBA,BAL,2022-06-18,75.33,56.0,28.0,19.0,23.0,68.0,8.0,4.0,276.0,11.0,0.0,1.0,8.0,1.0,1.0,304.0,14.59,323,302,32,72,16,0,6,31,18,0,83,3,0,0,3,5,4,9,77.0,100.0,51.0,48.0,17.0,57.0,14.0,1.0,326.0,18.0,4.0,0.0,3.0,1.0,0.0,346.0,19.08,349,312,46,76,21,3,11,45,25,0,85,7,1,3,5,8,3,9,0
0,MIN,ARI,2022-06-18,79.0,73.0,40.0,37.0,27.0,67.0,13.0,2.0,300.0,13.0,0.0,0.0,9.0,2.0,1.0,333.0,21.4,336,306,40,80,19,0,13,39,30,0,64,0,0,0,7,0,0,9,81.0,78.0,32.0,25.0,20.0,70.0,8.0,7.0,310.0,17.0,1.0,0.0,7.0,2.0,2.0,338.0,18.48,364,322,51,77,15,2,10,44,35,3,78,3,3,1,2,8,0,9,0
0,LAA,SEA,2022-06-19,88.0,77.0,36.0,32.0,30.0,83.0,10.0,4.0,334.0,13.0,0.0,0.0,7.0,2.0,0.0,370.0,13.22,360,334,33,72,14,4,14,33,23,0,112,3,0,0,3,2,1,9,91.0,67.0,32.0,29.0,23.0,86.0,12.0,5.0,336.0,13.0,1.0,0.0,5.0,0.0,0.0,364.0,19.52,370,330,28,69,15,0,7,27,33,0,86,6,0,0,5,9,1,9,0
0,SFN,PIT,2022-06-19,81.0,62.0,20.0,15.0,24.0,71.0,4.0,0.0,294.0,11.0,0.0,0.0,2.0,1.0,0.0,323.0,18.93,324,277,35,60,12,2,10,33,39,2,79,4,0,4,6,5,2,9,82.0,91.0,54.0,50.0,35.0,73.0,19.0,6.0,334.0,19.0,1.0,3.0,6.0,4.0,0.0,377.0,15.7,345,317,28,61,7,2,10,26,22,0,99,3,0,3,10,2,2,9,1
0,NYA,TOR,2022-06-19,84.0,62.0,19.0,19.0,23.0,83.0,9.0,3.0,308.0,11.0,2.0,1.0,1.0,2.0,0.0,335.0,19.99,358,314,62,82,15,0,22,60,36,6,65,5,1,2,6,8,1,9,80.0,69.0,43.0,40.0,20.0,69.0,10.0,6.0,300.0,20.0,2.0,1.0,4.0,3.0,0.0,333.0,14.81,349,327,45,95,22,1,11,45,19,0,69,3,0,0,6,2,1,9,1
0,KCR,OAK,2022-06-19,79.0,63.0,35.0,33.0,41.0,84.0,6.0,4.0,291.0,17.0,2.0,0.0,3.0,1.0,0.0,339.0,17.580000000000005,339,302,40,78,13,4,9,37,27,0,62,2,2,6,7,4,0,9,76.67,92.0,48.0,42.0,31.0,57.0,8.0,5.0,312.0,19.0,1.0,4.0,2.0,1.0,1.0,355.0,18.81,323,298,26,59,15,0,12,24,22,0,70,3,0,0,6,4,1,9,1
0,MIA,NYN,2022-06-19,77.33,88.0,46.0,44.0,32.0,64.0,10.0,7.0,311.0,20.0,1.0,0.0,5.0,3.0,0.0,351.0,16.689999999999998,326,302,43,65,14,0,12,41,19,0,88,4,0,1,5,18,0,9,70.0,69.0,35.0,35.0,24.0,97.0,9.0,4.0,270.0,11.0,2.0,1.0,6.0,0.0,3.0,298.0,11.8,301,265,41,69,8,1,10,40,25,0,59,9,1,1,6,2,3,8,0
